Data X,Data Y,Data Z,Data A
3.1273137206582735,-0.15467017561847915,1.8431625598116232,6.196186474745436
3.1471052331567715,0.064991381038826,-2.613589634014765,-1.226379017403597
3.1661165521880528,0.2816103776887963,4.186698470133987,-7.282192548479872
,1.0776832821704605,,7.367485731687355
3.201724052984508,0.6644725489055598,1.8820228218921948,7.869321596470597
3.218284953472954,0.8122009150801809,1.891481964218194,8.160459089203238
3.233995132898772,0.9207524609532278,1.9008357133013916,8.149900370187911
2.6075405840614243,0.984877748936953,-4.020405101514981,7.840945669193542
3.262801921921233,1.0014757481399068,1.919221116718622,7.330161766715981
3.2758699886470657,0.9697437969307263,1.9282498561364716,6.777199112587013
3.2880302768500207,0.8912164188030236,1.9371673729413037,6.354891533486811
3.2992707376504073,0.7696911144473272,1.9459722533042525,6.195235348492127
3.309580233568786,0.6110447186467488,1.9546631012544142,6.348132642671001
3.318948549561408,-0.06656577992764103,2.1684615376867393,6.765793887662593
3.3273664031416734,0.21450066643549034,-3.380015722035649,7.317675021062537
,,-4.766551787716014,-3.626235897231333
3.3413183101560135,-0.22263729202602994,1.988258886851292,8.146077307773966
3.346838539505802,-0.4301871862630341,1.9963592735337408,8.163673312752465
3.3513806719720933,-0.6168333303656177,2.004337639186711,7.878568469319616
3.3549402070359275,-0.7735497148322101,2.01219271887918,7.379875054276751
,-0.8927577015824566,2.019923267226513,6.823464518649562
3.3590983543508552,-0.9686925188540245,0.21674100160603393,6.383248357833871
3.359692846550195,-0.9976820394487409,2.758662836162943,0.4849482292798825
2.746748063473908,-0.9783243609078544,-1.4455725173240048,6.322450483581365
3.357909723387977,-0.9115556000275542,2.0495759345647038,6.720871733875705
-7.901068057060888,-0.8006046232439048,-2.494975626527686,7.267553726302769
3.352171313683388,-0.6508369020777502,2.0636241694644224,7.79162571575391
,-0.46949504462460684,2.070449810191895,
3.3425003551479033,-0.26534855071141705,1.4871508716224835,-17.006253118103437
3.3362015400986635,-0.04826972818910087,2.083698727513144,7.914458136473428
,0.17124372140074645,,7.429120004772538
3.3207084377902736,0.3825763605346391,2.096404193277259,6.870672766834499
3.311529501690785,0.5755083670030912,2.1025506003345993,6.4136645090646835
,0.7407097536696728,2.1085581502447086,
,,2.1144258905398035,6.2989818481228586
3.2783750671641805,0.9576921736243819,2.1201528909182334,6.6771526200208315
3.2654875488792463,0.9989801672968149,2.125738243391977,7.217248966007591
3.2517025393907444,0.9920588941989326,2.1311810624305982,7.7504585484760975
-3.389214622097404,-0.9519372827284852,0.43298256020860887,8.110121554376647
3.221495557401428,0.8372425323799575,2.1416356712074522,8.183821831983808
3.2051035151362877,0.696834198659861,2.1466458034183744,7.948523646585422
3.187873812482906,0.5228280566428785,2.1515100874023436,7.477771722205117
,,2.1562277519508215,6.918704126667596
3.150970526481408,0.10889918322802093,2.160798049101068,6.4460628451468835
3.13133350832367,-0.11100638702043675,2.165220254254725,6.207576482318768
,-0.32544345194241997,2.1694936662927,6.277786257903673
3.0897859879670344,-0.5240420625910547,5.014430847804683,14.208395342958871
3.067916652643942,-0.6971982008638928,2.1775914246047714,7.16688832408519
,-0.8365382196287071,10.464670105577305,
3.022095155116517,-0.9353237834145596,2.1850861888002435,8.08863877408744
,-0.9887777271659587,,8.190146307585518
2.9736489931451175,-0.9943150748764814,9.342225873081238,7.980678602048359
2.948501265306292,-0.9516680462858443,2.1951874295832745,7.525706815145651
2.922770128424655,-0.8628990064491896,2.198248108867104,6.967436780082794
2.8964810778969765,-0.7323007319511137,2.2011547586297366,6.480361196792329
2.869660161922255,-0.5661888167846073,2.2039069180360067,6.21672025059961
2.842333955692159,0.2248910961170441,5.181262370521463,6.258917469590681
2.814529535059315,-0.16088498317352548,2.2089460449764426,6.59376370477142
,,2.211232213581572,
,0.27556007915182495,,7.664007540116111
2.728524688541802,0.4791878475685035,2.21533594881462,8.064890076446453
2.6990872334009834,0.6597429543093309,2.2171528648153016,8.193947420461116
2.6693134982009195,0.8084939459771019,2.218812754037789,8.010841450840887
,0.9182473824361155,,7.572803709682015
2.608875495424141,0.9836957039450644,2.221660424416325,7.016747130379792
-2.8900629672884737,1.0016738991149274,3.076449959425938,6.516472575856726
2.5474501580354687,0.9713125615017415,2.2238771540847226,6.228345697578202
2.516443171701307,0.8940799331798014,2.2247484611998303,6.242423338570563
,0.7737109021127289,-1.5114644679843985,
-3.3055873542805503,0.616026386934177,-4.98614729729789,7.066510115692253
2.4226139872497754,0.4286518434985671,2.2264125692927914,7.618942957757333
2.391171486865476,0.22064850592639987,2.2266503744200694,8.038935693361104
2.3596978011468894,0.002075194935947989,2.2267296469852553,8.195215530154448
